generator,policy,key,data_id,mol_index,source_file,mol_pred,mol_cond,risk_prob,qed,all_core_pass,molecule,posebusters_position,mol_pred_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,intramol_pass,protein_pass,dock_pose_pass,source,generated_scaffold,pocket_path_rel,protein_tag,protein_family,protein_unseen_train,family_unseen_train,native_scaffold,native_scaffold_unseen_train,generated_scaffold_unseen_train,family_and_generated_scaffold_unseen,family_and_native_scaffold_unseen,protein_family_or_scaffold_unseen,risk_gt_0_5
PocketFlow,pb_qed,1d7j_A_rec_1tco_fk5_lig_tt_docked_0_pocket10_1d7j_A_rec_1tco_fk5_lig_tt_docked_0,48,6,results/pocketflow_crossdock_n16/1d7j_A_rec_1tco_fk5_lig_tt_docked_0_pocket10_1d7j_A_rec_1tco_fk5_lig_tt_docked_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data048_pb_qed_m006.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/FKB1A_HUMAN_2_108_0/1d7j_A_rec_1tco_fk5_lig_tt_docked_0_pocket10.pdb,0.8772043166092531,0.6312573109944094,True,1d7j_A_rec_1tco_fk5_lig_tt_docked_0_pocket10_1d7j_A_rec_1tco_fk5_lig_tt_docked_0_gen__mol006,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,C1=CC(c2ccccc2)CC1,FKB1A_HUMAN_2_108_0/1d7j_A_rec_1tco_fk5_lig_tt_docked_0_pocket10.pdb,FKB1A_HUMAN,FKB1A,True,True,O=C1CC=CCCCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C=CC2CCCCC2)CCC1,True,True,True,True,True,True
PocketFlow,pb_qed,1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10_1djy_A_rec_1djz_ip2_lig_tt_min_0,29,12,results/pocketflow_crossdock_n16/1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10_1djy_A_rec_1djz_ip2_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data029_pb_qed_m012.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PLCD1_RAT_134_756_0/1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10.pdb,0.2960496629451158,0.8237016517214868,True,1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10_1djy_A_rec_1djz_ip2_lig_tt_min_0_gen__mol012,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccc(Cc2ccccc2)cc1,PLCD1_RAT_134_756_0/1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10.pdb,PLCD1_RAT,PLCD1,True,True,C1CCCCC1,False,False,False,False,True,False
PocketFlow,pb_qed,1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10_1djy_A_rec_1djz_ip2_lig_tt_min_0,29,14,results/pocketflow_crossdock_n16/1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10_1djy_A_rec_1djz_ip2_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data029_pb_qed_m014.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PLCD1_RAT_134_756_0/1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10.pdb,0.9927168234190824,0.7578447956570467,True,1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10_1djy_A_rec_1djz_ip2_lig_tt_min_0_gen__mol014,0,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,PocketFlow,O=C1CCCCC1C1CCC2CCC(C=Cc3ccccc3)C(=O)C2C1,PLCD1_RAT_134_756_0/1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10.pdb,PLCD1_RAT,PLCD1,True,True,C1CCCCC1,False,True,True,False,True,True
PocketFlow,pb_qed,1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10_1djy_A_rec_1djz_ip2_lig_tt_min_0,29,7,results/pocketflow_crossdock_n16/1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10_1djy_A_rec_1djz_ip2_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data029_pb_qed_m007.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PLCD1_RAT_134_756_0/1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10.pdb,0.9394381065132664,0.7401602224464208,True,1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10_1djy_A_rec_1djz_ip2_lig_tt_min_0_gen__mol007,0,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,PocketFlow,c1ccccc1,PLCD1_RAT_134_756_0/1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10.pdb,PLCD1_RAT,PLCD1,True,True,C1CCCCC1,False,False,False,False,True,True
PocketFlow,pb_qed,1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10_1djy_A_rec_1djz_ip2_lig_tt_min_0,29,5,results/pocketflow_crossdock_n16/1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10_1djy_A_rec_1djz_ip2_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data029_pb_qed_m005.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/PLCD1_RAT_134_756_0/1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10.pdb,0.0786469088642657,0.617873833985474,True,1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10_1djy_A_rec_1djz_ip2_lig_tt_min_0_gen__mol005,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccccc1,PLCD1_RAT_134_756_0/1djy_A_rec_1djz_ip2_lig_tt_min_0_pocket10.pdb,PLCD1_RAT,PLCD1,True,True,C1CCCCC1,False,False,False,False,True,False
PocketFlow,pb_qed,1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10_1dxo_C_rec_1gg5_e09_lig_tt_min_0,20,2,results/pocketflow_crossdock_n16/1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10_1dxo_C_rec_1gg5_e09_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data020_pb_qed_m002.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/NQO1_HUMAN_2_274_0/1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10.pdb,0.3089473874219688,0.6818476892395782,True,1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10_1dxo_C_rec_1gg5_e09_lig_tt_min_0_gen__mol002,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccc(-c2ccccc2)cc1,NQO1_HUMAN_2_274_0/1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10.pdb,NQO1_HUMAN,NQO1,True,True,O=C1C(N2CC2)=CC(=O)c2[nH]ccc21,True,False,False,True,True,False
PocketFlow,pb_qed,1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10_1dxo_C_rec_1gg5_e09_lig_tt_min_0,20,12,results/pocketflow_crossdock_n16/1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10_1dxo_C_rec_1gg5_e09_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data020_pb_qed_m012.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/NQO1_HUMAN_2_274_0/1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10.pdb,0.0359425037651825,0.6659947974603919,True,1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10_1dxo_C_rec_1gg5_e09_lig_tt_min_0_gen__mol012,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccc2c(c1)CCCC2,NQO1_HUMAN_2_274_0/1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10.pdb,NQO1_HUMAN,NQO1,True,True,O=C1C(N2CC2)=CC(=O)c2[nH]ccc21,True,False,False,True,True,False
PocketFlow,pb_qed,1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10_1dxo_C_rec_1gg5_e09_lig_tt_min_0,20,10,results/pocketflow_crossdock_n16/1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10_1dxo_C_rec_1gg5_e09_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data020_pb_qed_m010.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/NQO1_HUMAN_2_274_0/1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10.pdb,0.0647487283770214,0.5905018880213778,True,1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10_1dxo_C_rec_1gg5_e09_lig_tt_min_0_gen__mol010,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccc(-c2ccccc2)cc1,NQO1_HUMAN_2_274_0/1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10.pdb,NQO1_HUMAN,NQO1,True,True,O=C1C(N2CC2)=CC(=O)c2[nH]ccc21,True,False,False,True,True,False
PocketFlow,pb_qed,1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10_1dxo_C_rec_1gg5_e09_lig_tt_min_0,20,6,results/pocketflow_crossdock_n16/1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10_1dxo_C_rec_1gg5_e09_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data020_pb_qed_m006.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/NQO1_HUMAN_2_274_0/1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10.pdb,0.1366619817846637,0.5794896680157823,True,1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10_1dxo_C_rec_1gg5_e09_lig_tt_min_0_gen__mol006,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,NQO1_HUMAN_2_274_0/1dxo_C_rec_1gg5_e09_lig_tt_min_0_pocket10.pdb,NQO1_HUMAN,NQO1,True,True,O=C1C(N2CC2)=CC(=O)c2[nH]ccc21,True,False,False,True,True,False
PocketFlow,pb_qed,1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10_1e8h_A_rec_1e8h_adp_lig_tt_min_0,44,7,results/pocketflow_crossdock_n16/1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10_1e8h_A_rec_1e8h_adp_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data044_pb_qed_m007.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/VAOX_PENSI_1_560_0/1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10.pdb,0.4621329267530381,0.8879449073039389,True,1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10_1e8h_A_rec_1e8h_adp_lig_tt_min_0_gen__mol007,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccc(CCc2ccccc2)cc1,VAOX_PENSI_1_560_0/1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10.pdb,VAOX_PENSI,VAOX,True,True,c1ncc2ncn(C3CCCO3)c2n1,False,False,False,False,True,False
PocketFlow,pb_qed,1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10_1e8h_A_rec_1e8h_adp_lig_tt_min_0,44,13,results/pocketflow_crossdock_n16/1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10_1e8h_A_rec_1e8h_adp_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data044_pb_qed_m013.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/VAOX_PENSI_1_560_0/1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10.pdb,0.1536023481957561,0.7960220421732387,True,1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10_1e8h_A_rec_1e8h_adp_lig_tt_min_0_gen__mol013,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccc(CN2CCCC(c3ccccc3)C2)cc1,VAOX_PENSI_1_560_0/1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10.pdb,VAOX_PENSI,VAOX,True,True,c1ncc2ncn(C3CCCO3)c2n1,False,True,True,False,True,False
PocketFlow,pb_qed,1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10_1e8h_A_rec_1e8h_adp_lig_tt_min_0,44,15,results/pocketflow_crossdock_n16/1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10_1e8h_A_rec_1e8h_adp_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data044_pb_qed_m015.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/VAOX_PENSI_1_560_0/1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10.pdb,0.5844920042137042,0.7714895874565886,True,1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10_1e8h_A_rec_1e8h_adp_lig_tt_min_0_gen__mol015,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccc(C2CCCCC2)cc1,VAOX_PENSI_1_560_0/1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10.pdb,VAOX_PENSI,VAOX,True,True,c1ncc2ncn(C3CCCO3)c2n1,False,False,False,False,True,True
PocketFlow,pb_qed,1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10_1e8h_A_rec_1e8h_adp_lig_tt_min_0,44,14,results/pocketflow_crossdock_n16/1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10_1e8h_A_rec_1e8h_adp_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data044_pb_qed_m014.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/VAOX_PENSI_1_560_0/1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10.pdb,0.9669012004662964,0.7559056114510371,True,1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10_1e8h_A_rec_1e8h_adp_lig_tt_min_0_gen__mol014,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,C=C1Cc2ccccc2C(=O)N1,VAOX_PENSI_1_560_0/1e8h_A_rec_1e8h_adp_lig_tt_min_0_pocket10.pdb,VAOX_PENSI,VAOX,True,True,c1ncc2ncn(C3CCCO3)c2n1,False,True,True,False,True,True
PocketFlow,pb_qed,1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10_1fmc_B_rec_1fmc_cho_lig_tt_docked_1,6,12,results/pocketflow_crossdock_n16/1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10_1fmc_B_rec_1fmc_cho_lig_tt_docked_1_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data006_pb_qed_m012.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/HDHA_ECOLI_1_255_0/1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10.pdb,0.9131089963889562,0.6839230880463781,True,1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10_1fmc_B_rec_1fmc_cho_lig_tt_docked_1_gen__mol012,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccc(CCc2ccccc2)cc1,HDHA_ECOLI_1_255_0/1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10.pdb,HDHA_ECOLI,HDHA,True,True,O=C1CC2CCCCC2C2CCC3CCCC3C12,True,False,False,True,True,True
PocketFlow,pb_qed,1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10_1fmc_B_rec_1fmc_cho_lig_tt_docked_1,6,5,results/pocketflow_crossdock_n16/1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10_1fmc_B_rec_1fmc_cho_lig_tt_docked_1_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data006_pb_qed_m005.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/HDHA_ECOLI_1_255_0/1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10.pdb,0.7146614391303026,0.5958095508372514,True,1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10_1fmc_B_rec_1fmc_cho_lig_tt_docked_1_gen__mol005,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccc2c(c1)CCCC2,HDHA_ECOLI_1_255_0/1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10.pdb,HDHA_ECOLI,HDHA,True,True,O=C1CC2CCCCC2C2CCC3CCCC3C12,True,False,False,True,True,True
PocketFlow,pb_qed,1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10_1fmc_B_rec_1fmc_cho_lig_tt_docked_1,6,14,results/pocketflow_crossdock_n16/1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10_1fmc_B_rec_1fmc_cho_lig_tt_docked_1_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data006_pb_qed_m014.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/HDHA_ECOLI_1_255_0/1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10.pdb,0.8892756746436112,0.5506313021706385,True,1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10_1fmc_B_rec_1fmc_cho_lig_tt_docked_1_gen__mol014,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccccc1,HDHA_ECOLI_1_255_0/1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10.pdb,HDHA_ECOLI,HDHA,True,True,O=C1CC2CCCCC2C2CCC3CCCC3C12,True,False,False,True,True,True
PocketFlow,pb_qed,1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10_1fmc_B_rec_1fmc_cho_lig_tt_docked_1,6,10,results/pocketflow_crossdock_n16/1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10_1fmc_B_rec_1fmc_cho_lig_tt_docked_1_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data006_pb_qed_m010.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/HDHA_ECOLI_1_255_0/1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10.pdb,0.9236346604111858,0.4475555500220085,True,1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10_1fmc_B_rec_1fmc_cho_lig_tt_docked_1_gen__mol010,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,C=CC=CCC,HDHA_ECOLI_1_255_0/1fmc_B_rec_1fmc_cho_lig_tt_docked_1_pocket10.pdb,HDHA_ECOLI,HDHA,True,True,O=C1CC2CCCCC2C2CCC3CCCC3C12,True,True,True,True,True,True
PocketFlow,pb_qed,1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10_1gg5_A_rec_1kbo_340_lig_tt_min_0,21,15,results/pocketflow_crossdock_n16/1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10_1gg5_A_rec_1kbo_340_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data021_pb_qed_m015.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/NQO1_HUMAN_2_274_0/1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10.pdb,0.9828016971415556,0.7481063170993328,True,1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10_1gg5_A_rec_1kbo_340_lig_tt_min_0_gen__mol015,0,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,PocketFlow,c1ccc(Oc2ccccc2)cc1,NQO1_HUMAN_2_274_0/1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10.pdb,NQO1_HUMAN,NQO1,True,True,O=C1C=CC(=O)c2c(COc3ccccc3)c[nH]c21,True,False,False,True,True,True
PocketFlow,pb_qed,1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10_1gg5_A_rec_1kbo_340_lig_tt_min_0,21,6,results/pocketflow_crossdock_n16/1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10_1gg5_A_rec_1kbo_340_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data021_pb_qed_m006.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/NQO1_HUMAN_2_274_0/1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10.pdb,0.0993955302186439,0.5988001698546036,True,1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10_1gg5_A_rec_1kbo_340_lig_tt_min_0_gen__mol006,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,O=C1Cc2ccc(N3CC=CCNC3=O)cc2OCCC1c1ccccc1,NQO1_HUMAN_2_274_0/1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10.pdb,NQO1_HUMAN,NQO1,True,True,O=C1C=CC(=O)c2c(COc3ccccc3)c[nH]c21,True,True,True,True,True,False
PocketFlow,pb_qed,1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10_1gg5_A_rec_1kbo_340_lig_tt_min_0,21,2,results/pocketflow_crossdock_n16/1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10_1gg5_A_rec_1kbo_340_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data021_pb_qed_m002.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/NQO1_HUMAN_2_274_0/1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10.pdb,0.0404113656858118,0.5356108268212689,True,1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10_1gg5_A_rec_1kbo_340_lig_tt_min_0_gen__mol002,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccc2ccccc2c1,NQO1_HUMAN_2_274_0/1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10.pdb,NQO1_HUMAN,NQO1,True,True,O=C1C=CC(=O)c2c(COc3ccccc3)c[nH]c21,True,False,False,True,True,False
PocketFlow,pb_qed,1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10_1gg5_A_rec_1kbo_340_lig_tt_min_0,21,14,results/pocketflow_crossdock_n16/1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10_1gg5_A_rec_1kbo_340_lig_tt_min_0_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data021_pb_qed_m014.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/NQO1_HUMAN_2_274_0/1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10.pdb,0.0126323637772865,0.4426283718993647,True,1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10_1gg5_A_rec_1kbo_340_lig_tt_min_0_gen__mol014,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccccc1,NQO1_HUMAN_2_274_0/1gg5_A_rec_1kbo_340_lig_tt_min_0_pocket10.pdb,NQO1_HUMAN,NQO1,True,True,O=C1C=CC(=O)c2c(COc3ccccc3)c[nH]c21,True,False,False,True,True,False
PocketFlow,pb_qed,1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_pocket10_1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15,91,3,results/pocketflow_crossdock_n16/1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_pocket10_1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data091_pb_qed_m003.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/CHIB_SERMA_1_499_0/1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_pocket10.pdb,0.2213733549295841,0.8588169626575014,True,1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_pocket10_1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_gen__mol003,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,O=C1c2ccccc2CC2CCCCC12,CHIB_SERMA_1_499_0/1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_pocket10.pdb,CHIB_SERMA,CHIB,True,True,C1=NC2CCCOC2O1,False,True,True,False,True,False
PocketFlow,pb_qed,1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_pocket10_1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15,91,14,results/pocketflow_crossdock_n16/1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_pocket10_1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_gen.sdf,results/pocketflow_crossdock_n16_dockfast_selection/extracted/pb_qed/data091_pb_qed_m014.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/CHIB_SERMA_1_499_0/1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_pocket10.pdb,0.9602542270359526,0.8531668832827434,True,1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_pocket10_1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_gen__mol014,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PocketFlow,c1ccc(CCc2cccnc2)cc1,CHIB_SERMA_1_499_0/1h0i_A_rec_1e6z_ngo_lig_it2_tt_docked_15_pocket10.pdb,CHIB_SERMA,CHIB,True,True,C1=NC2CCCOC2O1,False,True,True,False,True,True
